evidence_candidate_id,parent_candidate_id,pmid,pmcid,clinical_node_id,ingredient,title,source_path,source_sha256,section_title,locator,evidence_text,signal_types,dose_mentions,population_mentions,duration_mentions,design_signals,ai_relevance_score,reviewer_id,review_status,human_verification_required
AI-FT-EV-K5-37051178-02,EV-K5-37051178,37051178,PMC8356361,K5,zinc,"Effects of vitamin and mineral supplementation during pregnancy on maternal, birth, child health and development outcomes in low- and middle-income countries: A systematic review.",research_v3/full_text/oa_xml/PMC8356361.xml,2af139b379c6f48f95c6937334d28f2fc49c858ebb6def14e9acffb947043887,PUBLISHED NOTES > Characteristics of studies > Characteristics of studies awaiting classification > Characteristics of ongoing studies,"PMC8356361, PUBLISHED NOTES > Characteristics of studies > Characteristics of studies awaiting classification > Characteristics of ongoing studies, p557",Iron folic acid supplementation compared to folic acid (control) for women during pregnancy Iron folic acid supplementation compared to folic acid (control) for women during pregnancyPatient or population: women during pregnancySetting: low‐ and middle‐income countriesIntervention: Iron folic acid supplementationComparison: folic acid (control)OutcomesAnticipated absolute effects* (95% CI)Relative effect (95% CI)№ of participants (studies)Certainty of the evidence (GRADE)CommentsRisk with folic,anemia;risk,110 g,women;pregnancy;pregnancyPatient;pregnancySetting,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-37051178-03,EV-K5-37051178,37051178,PMC8356361,K5,zinc,"Effects of vitamin and mineral supplementation during pregnancy on maternal, birth, child health and development outcomes in low- and middle-income countries: A systematic review.",research_v3/full_text/oa_xml/PMC8356361.xml,2af139b379c6f48f95c6937334d28f2fc49c858ebb6def14e9acffb947043887,PUBLISHED NOTES > Characteristics of studies > Characteristics of included studies,"PMC8356361, PUBLISHED NOTES > Characteristics of studies > Characteristics of included studies, p305","BiasAuthors' judgementSupport for judgementRandom sequence generation (selection bias)Unclear risk Quote: ""In a double blind fashion, subjects were randomly assigned to a Zinc‐Supplemented group (S) which received 20 mg Zn capsules daily (sulphate), or to a Placebo group (P), which received an equivalent capsule of a placebo containing lactose."" Comment: insufficient information about the sequence generation process to permit judgment Allocation concealment (selection bias)Low riskQuote: ""To sec",risk;harm,20 mg,pregnant;pregnancy,,placebo,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-37051178-04,EV-K5-37051178,37051178,PMC8356361,K5,zinc,"Effects of vitamin and mineral supplementation during pregnancy on maternal, birth, child health and development outcomes in low- and middle-income countries: A systematic review.",research_v3/full_text/oa_xml/PMC8356361.xml,2af139b379c6f48f95c6937334d28f2fc49c858ebb6def14e9acffb947043887,DATA AND ANALYSES,"PMC8356361, DATA AND ANALYSES, p573","IFA: Subgroup analysis for primary outcomes Outcome or SubgroupStudiesParticipantsStatistical MethodEffect Estimate9.1 Maternal Mortality: MMN Formulation7Risk Ratio (IV, Random, 95% CI)1.04 [0.71, 1.51]9.1.1 UNIMMAP & Adapted UNIMMAP4Risk Ratio (IV, Random, 95% CI)1.05 [0.71, 1.56]9.1.2 Non‐UNIMMAP3Risk Ratio (IV, Random, 95% CI)0.95 [0.30, 3.02]9.2 Maternal Mortality: Geographical Region7Risk Ratio (IV, Random, 95% CI)1.04 [0.71, 1.51]9.2.1 Africa4Risk Ratio (IV, Random, 95% CI)0.88 [0.41, 1.8",anemia;risk,60 mg,,1 month,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-37051178-05,EV-K5-37051178,37051178,PMC8356361,K5,zinc,"Effects of vitamin and mineral supplementation during pregnancy on maternal, birth, child health and development outcomes in low- and middle-income countries: A systematic review.",research_v3/full_text/oa_xml/PMC8356361.xml,2af139b379c6f48f95c6937334d28f2fc49c858ebb6def14e9acffb947043887,RESULTS > Participants,"PMC8356361, RESULTS > Participants, p111","were not recruited based on anemia status), any chronic or systemic medical condition (e.g. cardiac disease, tuberculosis, human immuno‐deficiency virus (HIV)), or heightened risk of pregnancy complication (e.g.",anemia;risk,,women;pregnancy;pregnant,20 weeks;37 weeks,placebo,8,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-34564844-01,EV-K5-34564844,34564844,PMC8464655,K5,zinc,Nutrition-specific interventions for preventing and controlling anaemia throughout the life cycle: an overview of systematic reviews.,research_v3/full_text/oa_xml/PMC8464655.html,f6684302d0536fa68deb68f13bb331adea2d12a2b070d8d3e04f9c6fd925c637,Infants (aged 6 to 23 months) (13 reviews),"PMC8464655, Infants (aged 6 to 23 months) (13 reviews), html-p168","This review assessed the effect and safety of oral iron supplementation alone or in combination with co‐interventions versus control or co‐intervention alone (dose: 12.5 mg or less, 12.6 mg to 30 mg, 31 mg to 59 mg, > 60 mg; frequency: per day). The outcomes related to anaemia informed guidelines for anaemia control: Hb (g/L), anaemia, IDA, and safety.",adverse effect;side effect;safety;risk,12.5 mg;12.6 mg;30 mg;31 mg;59 mg;60 mg,infants,4 months;23 months,systematic review;trial,16,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-34564844-02,EV-K5-34564844,34564844,PMC8464655,K5,zinc,Nutrition-specific interventions for preventing and controlling anaemia throughout the life cycle: an overview of systematic reviews.,research_v3/full_text/oa_xml/PMC8464655.html,f6684302d0536fa68deb68f13bb331adea2d12a2b070d8d3e04f9c6fd925c637,Supplementation,"PMC8464655, Supplementation, html-p43","Iron supplementation is used widely, either to prevent ID and anaemia in populations at risk (e.g. Populations at high risk of anaemia may especially benefit from iron supplementation; for example, supplementation during pregnancy can reduce the risk of maternal anaemia and ID; however, benefits for infants, such as a reduced risk of being born premature or with a low birthweight, are less clear (Peña‐Rosas 2015a).",nausea;side effect;risk,10 mg;12.5 mg;30 mg;60 mg;25 mg;45 mg;120 mg,pregnant;women;children;pregnancy;infants;adult,6 months;23 months;59 months;60 months,systematic review,13,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-34564844-03,EV-K5-34564844,34564844,PMC8464655,K5,zinc,Nutrition-specific interventions for preventing and controlling anaemia throughout the life cycle: an overview of systematic reviews.,research_v3/full_text/oa_xml/PMC8464655.html,f6684302d0536fa68deb68f13bb331adea2d12a2b070d8d3e04f9c6fd925c637,Preschool and school‐aged children (aged 2 to 10 years),"PMC8464655, Preschool and school‐aged children (aged 2 to 10 years), html-p314","Daily oral iron supplementation increased Hb levels and reduced the risk of anaemia by 50%, IDA by 88% and ID by 79% compared with placebo or control. There were no differences in adverse effects (gastrointestinal upset, constipation, and vomiting).",gastrointestinal;adverse effect;side effect;risk,,children;Children,,placebo,13,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-34564844-04,EV-K5-34564844,34564844,PMC8464655,K5,zinc,Nutrition-specific interventions for preventing and controlling anaemia throughout the life cycle: an overview of systematic reviews.,research_v3/full_text/oa_xml/PMC8464655.html,f6684302d0536fa68deb68f13bb331adea2d12a2b070d8d3e04f9c6fd925c637,Pregnant women of reproductive age (aged 15 to 49 years) (23 reviews),"PMC8464655, Pregnant women of reproductive age (aged 15 to 49 years) (23 reviews), html-p256","Another review included 23 RCTs, randomising 3198 pregnant women of any gestational age with diagnosed anaemia attributed to ID, to examine the effects of different treatments for anaemia during pregnancy (dose/frequency: daily or weekly oral iron 20 mg to 300 mg; IM iron dose depending on body weight and Hb deficit and injected on alternating day; IV maximum total dose of iron ranged from 200 mg to 500 mg injected every other day or twice weekly) (Reveiz 2011). Only one trial with 51 women asse",nausea;side effect;risk,20 mg;300 mg;200 mg;500 mg;100 mg;120 mg;40 mg;80 mg,pregnant;women;pregnancy;Women,36 weeks;12 weeks;16 weeks,placebo;trial,13,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-34564844-05,EV-K5-34564844,34564844,PMC8464655,K5,zinc,Nutrition-specific interventions for preventing and controlling anaemia throughout the life cycle: an overview of systematic reviews.,research_v3/full_text/oa_xml/PMC8464655.html,f6684302d0536fa68deb68f13bb331adea2d12a2b070d8d3e04f9c6fd925c637,Non‐pregnant women of reproductive age (aged 19 to 49 years),"PMC8464655, Non‐pregnant women of reproductive age (aged 19 to 49 years), html-p320","Iron therapy (oral, intravenous (IV), intramuscular (IM)) increased Hb levels compared with control but no differences were observed for the outcomes of anaemia, gastrointestinal intolerance, nausea, constipation or diarrhoea. In another review, daily iron supplementation with or without co‐intervention (folic acid or vitamin C) resulted in increased Hb levels (high‐certainty evidence), a 61% reduced risk of anaemia (moderate‐certainty evidence), a 35% reduced risk of IDA, and a 38% reduced risk",nausea;gastrointestinal;side effect;risk,,pregnant;women,,placebo;systematic review,13,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-35280833-01,EV-K4-35280833,35280833,PMC8860108,K4,magnesium,"Melatonin in the prevention of cisplatin-induced acute nephrotoxicity: a randomized, controlled clinical trial.",research_v3/full_text/oa_xml/PMC8860108.xml,5f1b6b703b6b5fa2e9fad67c1203bcb78fd69155cb819f16676c8807c1a21c0b,INTRODUCTION,"PMC8860108, INTRODUCTION, p1","It is noted that this product is the result of hydrolysis of active pharmaceutical ingredients and can react with cells’ glutathione. Although cisplatin administration is associated with many complications such as ototoxicity, gastrointestinal complications, and bone marrow suppression, nephrotoxicity manifested in the form of tubular dysfunction limits cisplatin dose and administration in treatment regimens (1).",gastrointestinal;toxicity;harm,,,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-35280833-02,EV-K4-35280833,35280833,PMC8860108,K4,magnesium,"Melatonin in the prevention of cisplatin-induced acute nephrotoxicity: a randomized, controlled clinical trial.",research_v3/full_text/oa_xml/PMC8860108.xml,5f1b6b703b6b5fa2e9fad67c1203bcb78fd69155cb819f16676c8807c1a21c0b,RESULTS,"PMC8860108, RESULTS, p40",Administration of melatonin during study follow-up demonstrated that melatonin had non-significant adverse effects and was well-tolerated. Only numerous low-grade gastrointestinal and daytime drowsiness adverse effects were reported which is shown in Table 6.,gastrointestinal;adverse effect,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-35280833-03,EV-K4-35280833,35280833,PMC8860108,K4,magnesium,"Melatonin in the prevention of cisplatin-induced acute nephrotoxicity: a randomized, controlled clinical trial.",research_v3/full_text/oa_xml/PMC8860108.xml,5f1b6b703b6b5fa2e9fad67c1203bcb78fd69155cb819f16676c8807c1a21c0b,INTRODUCTION,"PMC8860108, INTRODUCTION, p2","Different mechanisms have been proposed in cisplatin-induced nephrotoxicity (CisIN) including the toxicity of tubular epithelial cells initially S3 fragment in the proximal tubule, vascular contraction of the renal vascular system, and cisplatin-related inflammatory side effects by an increase in the production of inflammatory cytokines response, activation of oxidative stress, and degradation of mitochondrial function (2).",toxicity;side effect,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-35280833-04,EV-K4-35280833,35280833,PMC8860108,K4,magnesium,"Melatonin in the prevention of cisplatin-induced acute nephrotoxicity: a randomized, controlled clinical trial.",research_v3/full_text/oa_xml/PMC8860108.xml,5f1b6b703b6b5fa2e9fad67c1203bcb78fd69155cb819f16676c8807c1a21c0b,DISCUSSION,"PMC8860108, DISCUSSION, p61","Our study was among several limitations, we used a soft gelatin capsule of melatonin (5 mg) and due to technical problems in producing identical placebo, we were unable to perform our study in a placebo-controlled design. On the other hand, the main adverse effects such as AKI and hypomagnesemia may occur 4 or 5 days after cisplatin administration and somehow after discharging from the hospital.",adverse effect,5 mg,,5 days,placebo;trial,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-35280833-05,EV-K4-35280833,35280833,PMC8860108,K4,magnesium,"Melatonin in the prevention of cisplatin-induced acute nephrotoxicity: a randomized, controlled clinical trial.",research_v3/full_text/oa_xml/PMC8860108.xml,5f1b6b703b6b5fa2e9fad67c1203bcb78fd69155cb819f16676c8807c1a21c0b,MATERIALS AND METHODS > Randomization,"PMC8860108, MATERIALS AND METHODS > Randomization, p15","Patients who had met the inclusion criteria were selected by the oncologist who entered patients randomly in two groups (A or B) based on a randomization list and gave them melatonin (20 mg/day orally (four soft gelatin capsules at bedtime) produced by Zahravi Pharmaceutical Company, Tabriz, Iran or nothing in the control group.",harm,20 mg/day,,,,5,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-35397572-01,EV-K5-35397572,35397572,PMC8994895,K5,zinc,"Efficacy and safety of Bacillus clausii (O/C, N/R, SIN, T) probiotic combined with oral rehydration therapy (ORT) and zinc in acute diarrhea in children: a randomized, double-blind, placebo-controlled study in India.",research_v3/full_text/oa_xml/PMC8994895.xml,6ad388b1bcb028c4b18776adf469a3f72119d0114ff87c5037675c687c467f64,Background,"PMC8994895, Background, Par19","The preparation retains good viability within the human gastrointestinal tract due to the spores of B. Following oral administration of the preparation the spores pass unharmed through the stomach and germinate in the intestine to give rise to vegetative cells [23, 24].",gastrointestinal;safety;harm,,children;childhood,,randomized;systematic review;trial,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-35397572-02,EV-K5-35397572,35397572,PMC8994895,K5,zinc,"Efficacy and safety of Bacillus clausii (O/C, N/R, SIN, T) probiotic combined with oral rehydration therapy (ORT) and zinc in acute diarrhea in children: a randomized, double-blind, placebo-controlled study in India.",research_v3/full_text/oa_xml/PMC8994895.xml,6ad388b1bcb028c4b18776adf469a3f72119d0114ff87c5037675c687c467f64,Results > Safety and tolerability,"PMC8994895, Results > Safety and tolerability, Par50",clausii(n = 227)Placebo(n = 227)Patients with any TEAE22 (9.7)28 (12.3)Patients with any treatment-emergent serious AE00Patients with any treatment-emergent AESI00Patients with any TEAE leading to death00Patients with any TEAE leading to definitivetreatment discontinuation2 (0.9)3 (1.3)Infections and infestations6 (2.6)7 (3.1) Nasopharyngitis5 (2.2)3 (1.3) Upper respiratory tract infection1 (0.4)3 (1.3) Dysentery01 (0.4)Blood and lymphatic system disorders1 (0.4)0 Anemia1 (0.4)0Metabolism and nu,gastrointestinal;anemia;adverse event,,,,placebo,9,codex_ai,ai_extracted_not_human_verified,true
